SEASON,TEAM,TEAM_ID,PLAYOFF_RESULT,PLAYOFF_LABEL,TEAM_W_PCT,TEAM_PTS,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_FG_PCT,TEAM_FG3_PCT,TEAM_FT_PCT,TEAM_PLUS_MINUS,TEAM_W,TEAM_L,TEAM_E_OFF_RATING,TEAM_E_DEF_RATING,TEAM_E_NET_RATING,TEAM_E_PACE,CONF_STRENGTH,ROSTER_CONTINUITY,P1_PTS,P1_REB,P1_AST,P1_STL,P1_BLK,P1_TOV,P1_FG_PCT,P1_FG3_PCT,P1_FT_PCT,P1_MIN,P1_PER_APPROX,P2_PTS,P2_REB,P2_AST,P2_STL,P2_BLK,P2_TOV,P2_FG_PCT,P2_FG3_PCT,P2_FT_PCT,P2_MIN,P2_PER_APPROX,P3_PTS,P3_REB,P3_AST,P3_STL,P3_BLK,P3_TOV,P3_FG_PCT,P3_FG3_PCT,P3_FT_PCT,P3_MIN,P3_PER_APPROX,P4_PTS,P4_REB,P4_AST,P4_STL,P4_BLK,P4_TOV,P4_FG_PCT,P4_FG3_PCT,P4_FT_PCT,P4_MIN,P4_PER_APPROX,P5_PTS,P5_REB,P5_AST,P5_STL,P5_BLK,P5_TOV,P5_FG_PCT,P5_FG3_PCT,P5_FT_PCT,P5_MIN,P5_PER_APPROX,P6_PTS,P6_REB,P6_AST,P6_STL,P6_BLK,P6_TOV,P6_FG_PCT,P6_FG3_PCT,P6_FT_PCT,P6_MIN,P6_PER_APPROX,P7_PTS,P7_REB,P7_AST,P7_STL,P7_BLK,P7_TOV,P7_FG_PCT,P7_FG3_PCT,P7_FT_PCT,P7_MIN,P7_PER_APPROX,P8_PTS,P8_REB,P8_AST,P8_STL,P8_BLK,P8_TOV,P8_FG_PCT,P8_FG3_PCT,P8_FT_PCT,P8_MIN,P8_PER_APPROX
2006-07,POR,1610612757,0,Missed Playoffs,0.407,93.6,39.3,17.5,6.8,4.8,15.5,0.445,0.339,0.775,-4.1,22.0,32.0,101.3,106.8,-5.5,90.5,0.5322666666666666,0.5,24.0,10.2,1.9,0.8,0.2,3.1,0.463,0.286,0.827,35.8,0.9497206703910616,12.6,2.6,5.5,1.2,0.1,2.3,0.448,0.325,0.882,35.4,0.556497175141243,15.4,4.2,3.4,1.2,0.2,1.8,0.434,0.309,0.852,33.9,0.6666666666666666,8.6,3.7,1.5,0.9,0.2,1.1,0.46,0.386,0.776,29.1,0.4742268041237113,7.8,2.2,1.4,0.8,0.3,1.3,0.387,0.317,0.83,22.7,0.49339207048458156,8.3,3.4,0.8,0.9,1.3,1.1,0.434,0.211,0.737,22.5,0.6044444444444446,6.9,2.8,0.6,0.5,0.2,1.0,0.387,0.374,0.697,20.9,0.47846889952153104,6.8,4.0,0.4,0.2,1.0,0.6,0.477,0.0,0.708,19.3,0.61139896373057
2006-07,SAC,1610612758,0,Missed Playoffs,0.431,100.2,39.9,20.3,8.2,3.2,14.4,0.448,0.338,0.773,-0.7,22.0,29.0,102.8,103.4,-0.6,96.5,0.5322666666666666,0.875,18.1,6.8,3.1,2.2,0.6,1.9,0.436,0.351,0.746,37.0,0.7810810810810812,21.0,4.3,2.1,1.2,0.1,1.6,0.494,0.42,0.86,35.8,0.7569832402234637,16.7,3.4,5.3,1.1,0.1,2.4,0.387,0.298,0.831,35.5,0.6816901408450705,9.6,6.6,3.7,0.5,0.6,1.7,0.442,0.174,0.742,28.2,0.6843971631205674,8.4,3.8,3.1,0.9,0.5,1.5,0.453,0.381,0.719,27.4,0.5547445255474452,10.1,5.2,1.5,0.7,0.5,1.4,0.468,0.077,0.762,26.1,0.6360153256704981,5.4,6.5,1.3,0.8,0.3,1.7,0.491,0.0,0.49,24.0,0.5250000000000001,9.3,3.4,0.6,0.4,0.3,1.4,0.509,0.0,0.734,19.7,0.6395939086294418
2006-07,SAS,1610612759,5,Champion,0.66,98.3,40.8,22.1,7.2,5.1,14.3,0.471,0.378,0.75,7.3,35.0,18.0,105.9,98.0,7.9,92.2,0.5322666666666666,0.875,20.4,10.7,3.5,0.7,2.3,2.9,0.529,0.0,0.652,34.8,0.9971264367816092,18.9,3.3,5.5,1.0,0.1,2.6,0.525,0.433,0.785,33.5,0.7820895522388059,6.5,2.6,1.5,0.8,0.3,0.8,0.408,0.393,0.5,31.3,0.34824281150159747,16.7,4.4,3.3,1.6,0.4,2.3,0.463,0.406,0.865,28.0,0.8607142857142858,8.6,2.1,1.8,0.7,0.2,0.9,0.498,0.466,0.875,21.6,0.5787037037037036,8.0,2.8,1.2,0.3,0.2,0.6,0.385,0.315,0.91,21.0,0.5666666666666667,4.8,4.9,0.9,0.4,0.4,1.0,0.551,0.0,0.656,18.7,0.5561497326203209,5.0,5.2,1.0,0.4,0.8,1.2,0.546,0.0,0.805,18.5,0.6054054054054054
2006-07,OKC,1610612760,0,Missed Playoffs,0.385,100.3,39.4,21.5,8.0,3.8,15.8,0.464,0.344,0.797,-2.5,20.0,32.0,104.1,107.0,-3.0,95.5,0.5322666666666666,1.0,27.0,4.2,4.2,1.6,0.2,2.7,0.451,0.366,0.892,40.3,0.8560794044665013,21.6,6.8,2.4,1.4,0.6,2.0,0.476,0.392,0.907,38.4,0.8020833333333335,13.1,7.6,1.2,0.9,0.5,1.6,0.526,0.0,0.687,31.8,0.6823899371069181,12.5,2.4,5.2,1.2,0.3,2.4,0.457,0.385,0.808,30.9,0.621359223300971,10.2,7.7,0.9,0.6,0.8,1.5,0.507,0.0,0.752,27.8,0.672661870503597,8.2,2.4,5.7,1.2,0.3,1.8,0.357,0.247,0.73,26.1,0.6130268199233716,8.4,2.9,1.9,1.1,0.3,1.3,0.423,0.367,0.89,24.4,0.5450819672131149,6.5,4.4,0.7,0.6,0.6,1.2,0.535,0.0,0.686,19.1,0.6073298429319371
2006-07,TOR,1610612761,1,First Round Exit,0.547,99.1,38.5,22.0,6.9,3.8,13.4,0.463,0.362,0.786,0.4,29.0,24.0,104.9,103.8,1.1,94.6,0.4682,0.375,23.3,10.7,2.4,0.4,1.2,2.8,0.505,0.345,0.757,38.0,0.9263157894736843,12.0,3.9,2.1,1.0,0.2,1.0,0.473,0.439,0.792,32.8,0.5548780487804879,14.3,3.3,7.8,1.3,0.0,3.1,0.447,0.326,0.798,30.3,0.7788778877887789,8.6,5.2,2.0,1.2,0.3,0.9,0.417,0.315,0.767,28.9,0.5674740484429067,11.0,3.8,0.8,0.7,0.2,0.8,0.46,0.38,0.747,24.2,0.6487603305785123,10.6,3.5,0.8,0.4,0.8,1.5,0.417,0.361,0.835,23.7,0.6160337552742616,9.1,1.6,1.5,0.9,0.1,1.4,0.428,0.364,0.833,22.9,0.5152838427947598,9.0,1.9,5.1,0.7,0.1,1.4,0.527,0.289,0.845,21.4,0.7196261682242991
2006-07,UTA,1610612762,3,Conference Finals,0.673,102.3,42.7,24.6,7.1,4.5,15.7,0.478,0.329,0.745,2.9,35.0,17.0,107.1,105.2,1.9,94.1,0.5322666666666666,0.75,17.4,3.5,9.2,1.2,0.2,2.9,0.474,0.318,0.728,37.4,0.7647058823529411,22.1,11.8,3.0,0.9,0.3,2.7,0.569,0.0,0.697,36.2,0.9779005524861877,18.2,7.4,2.0,0.5,0.6,1.8,0.468,0.393,0.788,33.9,0.7935103244837759,9.0,5.2,3.4,1.0,2.1,2.1,0.455,0.21,0.749,31.4,0.5923566878980892,10.0,1.8,3.2,1.0,0.1,1.5,0.401,0.325,0.872,27.0,0.5407407407407407,10.4,4.6,1.0,0.6,0.1,1.4,0.478,0.37,0.729,24.6,0.6219512195121952,6.7,4.9,0.7,0.7,1.0,1.2,0.537,0.0,0.669,17.2,0.744186046511628,5.9,1.9,1.2,0.4,0.1,1.1,0.417,0.338,0.818,16.7,0.502994011976048
2006-07,WAS,1610612764,1,First Round Exit,0.58,105.8,40.9,19.8,8.2,4.6,13.5,0.453,0.352,0.777,0.1,29.0,21.0,108.1,108.2,-0.2,96.9,0.4682,0.875,20.4,7.7,3.9,2.2,0.3,2.9,0.471,0.25,0.868,40.6,0.7783251231527092,28.8,4.7,6.1,1.9,0.1,3.4,0.418,0.36,0.837,40.5,0.94320987654321,19.3,7.9,1.9,1.2,0.7,1.3,0.461,0.396,0.771,38.5,0.7714285714285715,9.8,2.4,2.5,0.7,0.2,1.2,0.492,0.448,0.71,28.1,0.5124555160142349,7.1,7.0,0.7,0.5,1.2,1.3,0.579,0.0,0.557,24.2,0.628099173553719,6.9,1.8,2.8,0.5,0.1,0.7,0.448,0.226,0.85,21.5,0.5302325581395348,6.0,5.6,0.3,0.4,1.5,1.0,0.568,0.0,0.569,19.4,0.6597938144329898,5.9,2.1,0.7,0.4,0.2,0.6,0.392,0.34,0.809,17.1,0.5087719298245613
2007-08,ATL,1610612737,1,First Round Exit,0.44,94.8,42.1,21.2,7.8,5.7,15.0,0.442,0.323,0.773,-1.6,22.0,28.0,101.1,102.9,-1.8,92.6,0.47026666666666667,0.625,20.7,4.4,5.3,0.9,0.1,2.7,0.405,0.341,0.85,40.9,0.7017114914425429,16.3,5.8,1.8,1.1,0.5,1.8,0.46,0.167,0.82,36.1,0.6565096952908588,17.7,7.8,3.8,1.9,3.1,3.3,0.446,0.224,0.718,35.3,0.8781869688385269,9.2,10.0,1.2,0.9,1.0,1.8,0.472,0.0,0.662,31.2,0.6570512820512819,12.7,3.5,4.7,1.2,0.1,2.4,0.406,0.393,0.742,29.6,0.6689189189189189,11.9,4.9,1.4,1.0,0.4,1.3,0.587,0.25,0.831,29.4,0.6224489795918366,4.2,1.2,2.3,0.5,0.0,1.1,0.373,0.167,0.794,16.7,0.4251497005988024,4.8,3.8,0.5,0.4,0.2,1.3,0.397,0.0,0.725,14.7,0.5714285714285714
2007-08,BOS,1610612738,5,Champion,0.82,99.8,41.0,21.8,8.8,4.4,15.1,0.473,0.381,0.771,10.4,41.0,9.0,107.5,95.3,12.2,93.0,0.47026666666666667,0.375,18.5,4.1,3.0,1.0,0.2,1.9,0.426,0.375,0.914,38.3,0.6501305483028722,20.6,5.6,4.8,1.4,0.5,3.0,0.447,0.378,0.832,38.0,0.786842105263158,19.2,9.9,3.8,1.4,1.4,2.0,0.551,0.0,0.803,35.0,0.9628571428571427,10.4,4.5,4.8,1.8,0.3,1.8,0.501,0.333,0.617,31.1,0.6430868167202572,13.0,2.8,4.8,0.8,0.1,2.1,0.456,0.259,0.891,26.0,0.7461538461538463,7.3,5.6,1.0,0.5,1.3,1.7,0.592,0.0,0.606,24.7,0.5668016194331984,7.0,4.5,1.7,0.9,0.2,0.8,0.409,0.396,0.803,24.5,0.5510204081632653,7.9,2.2,1.8,0.8,0.1,0.9,0.425,0.417,0.893,19.7,0.6040609137055839
2007-08,CHA,1610612766,0,Missed Playoffs,0.358,95.5,40.5,21.5,7.3,5.0,15.1,0.449,0.355,0.703,-5.2,19.0,34.0,100.7,106.5,-5.7,93.6,0.47026666666666667,0.625,21.2,6.1,3.7,2.2,1.0,3.1,0.456,0.316,0.724,39.9,0.7794486215538846,20.2,5.1,3.1,1.2,0.7,2.0,0.43,0.416,0.73,37.7,0.7506631299734746,13.9,2.7,6.8,1.2,0.1,2.7,0.419,0.258,0.793,37.4,0.5882352941176472,13.6,11.1,0.8,0.9,1.8,2.0,0.533,0.0,0.563,33.8,0.7751479289940829,4.4,1.8,4.2,0.3,0.1,1.4,0.429,0.176,0.75,25.8,0.3643410852713178,8.0,2.4,0.9,0.5,0.3,0.6,0.419,0.4,0.792,22.7,0.5066079295154186,7.5,5.9,0.9,0.6,0.7,1.1,0.506,0.0,0.604,19.3,0.7512953367875648,4.4,0.6,1.6,0.3,0.0,1.6,0.282,0.273,0.667,15.7,0.33757961783439483
2007-08,CHI,1610612741,0,Missed Playoffs,0.404,94.7,43.6,21.2,7.6,5.0,14.7,0.424,0.345,0.745,-2.8,21.0,31.0,98.8,102.1,-3.3,94.9,0.47026666666666667,0.75,20.0,3.4,2.8,0.8,0.1,2.3,0.424,0.393,0.924,35.0,0.7085714285714286,17.9,6.6,2.4,0.8,0.5,2.1,0.478,0.4,0.762,34.7,0.7521613832853025,13.3,3.6,6.0,1.1,0.2,2.4,0.412,0.318,0.882,34.0,0.6411764705882355,11.2,8.4,1.0,0.7,0.6,1.8,0.442,0.0,0.739,30.7,0.6547231270358307,12.0,3.6,2.4,1.6,0.3,1.8,0.376,0.342,0.825,29.7,0.6094276094276095,14.9,4.9,1.4,0.3,0.6,1.8,0.423,0.364,0.79,27.5,0.7381818181818182,6.0,1.9,4.2,0.7,0.0,1.2,0.36,0.339,0.794,24.6,0.4715447154471545,6.3,3.7,1.6,1.0,0.3,1.4,0.395,0.26,0.739,19.4,0.5927835051546392
2007-08,CLE,1610612739,2,Second Round Exit,0.558,97.3,44.1,19.4,7.6,4.8,14.3,0.439,0.359,0.723,-1.3,29.0,23.0,102.7,104.3,-1.6,93.3,0.47026666666666667,0.625,30.3,7.8,7.3,2.1,1.1,3.4,0.484,0.305,0.709,40.4,1.118811881188119,5.1,8.8,1.8,1.4,1.6,1.0,0.378,0.0,0.421,32.5,0.5446153846153847,11.6,2.5,2.6,0.9,0.2,1.5,0.457,0.467,0.802,32.4,0.5030864197530863,13.5,9.5,1.6,0.4,1.7,1.9,0.475,0.0,0.822,30.5,0.8131147540983606,7.8,8.5,1.2,0.8,0.6,1.1,0.511,0.0,0.644,28.4,0.6267605633802817,7.3,2.7,1.8,0.7,0.2,1.3,0.351,0.284,0.719,24.5,0.4653061224489795,12.9,2.7,1.4,0.3,0.1,1.1,0.459,0.422,0.846,23.5,0.6936170212765957,11.1,5.2,0.9,0.5,0.6,0.9,0.463,0.0,0.803,22.9,0.7598253275109171
2007-08,DAL,1610612742,1,First Round Exit,0.66,99.3,42.5,19.9,5.8,5.0,12.6,0.462,0.339,0.818,3.9,35.0,18.0,108.4,103.3,5.1,91.8,0.5293333333333333,0.625,11.3,8.1,10.4,1.5,0.3,3.6,0.366,0.356,0.82,37.1,0.7547169811320753,22.8,8.8,4.0,0.7,1.0,2.2,0.469,0.291,0.873,36.6,0.9590163934426229,20.3,7.4,2.1,0.7,0.4,1.4,0.472,0.356,0.809,36.5,0.8082191780821919,15.2,2.5,3.3,1.1,0.2,1.4,0.465,0.408,0.846,31.7,0.6593059936908519,7.3,3.0,1.6,0.6,0.4,1.0,0.401,0.267,0.707,25.7,0.46303501945525294,9.8,2.4,2.5,0.5,0.2,1.5,0.389,0.28,0.88,24.0,0.5791666666666667,5.5,7.0,0.9,0.3,1.3,0.9,0.628,0.0,0.614,22.8,0.618421052631579,3.6,2.8,1.5,0.6,0.2,0.7,0.356,0.292,0.75,20.8,0.3846153846153846
2007-08,DEN,1610612743,1,First Round Exit,0.615,106.7,44.8,23.6,9.4,7.1,15.5,0.454,0.338,0.761,2.7,32.0,20.0,104.6,100.9,3.7,101.5,0.5293333333333333,0.875,26.5,3.0,7.3,2.2,0.2,3.3,0.442,0.337,0.818,42.3,0.8486997635933808,26.2,7.3,3.3,1.2,0.5,3.5,0.475,0.324,0.8,37.1,0.9433962264150944,9.2,14.3,2.9,1.1,3.9,1.5,0.444,0.25,0.692,35.5,0.8422535211267606,8.0,3.2,6.1,1.6,0.5,2.0,0.447,0.29,0.784,30.2,0.5761589403973509,11.3,6.5,1.0,1.3,1.4,1.4,0.515,0.0,0.585,29.5,0.6813559322033899,11.9,4.4,1.3,0.7,0.3,1.2,0.472,0.34,0.763,25.6,0.6796875,5.8,4.5,1.1,1.0,0.4,0.9,0.455,0.353,0.667,21.8,0.5458715596330275,6.4,6.4,1.0,0.8,1.0,1.7,0.4,0.0,0.556,19.8,0.7020202020202021
2007-08,DET,1610612765,3,Conference Finals,0.75,97.7,40.9,22.7,7.5,5.3,11.6,0.459,0.379,0.755,8.0,39.0,13.0,108.0,99.7,8.3,90.0,0.47026666666666667,0.75,18.3,3.4,4.3,1.1,0.1,1.9,0.5,0.481,0.816,34.6,0.73121387283237,13.3,4.8,3.0,0.4,0.4,1.0,0.442,0.414,0.77,33.4,0.625748502994012,17.3,2.9,7.1,1.4,0.2,1.9,0.449,0.407,0.907,33.3,0.8108108108108107,12.8,7.1,2.0,1.4,1.6,1.2,0.435,0.358,0.75,31.4,0.7547770700636943,9.3,8.7,1.3,0.9,0.6,1.1,0.491,0.0,0.627,30.7,0.6416938110749185,8.2,4.5,0.8,0.5,2.8,1.7,0.5,0.0,0.722,26.8,0.5634328358208955,7.9,5.3,0.6,0.2,1.2,1.0,0.516,0.0,0.651,22.4,0.6339285714285714,5.9,1.7,2.5,0.9,0.0,1.0,0.39,0.125,0.776,16.3,0.6134969325153375
2007-08,GSW,1610612744,0,Missed Playoffs,0.615,109.9,42.2,23.1,9.1,4.4,13.5,0.457,0.352,0.749,2.4,32.0,20.0,108.6,105.6,3.0,100.9,0.5293333333333333,1.0,20.9,4.4,4.2,1.4,0.5,3.0,0.411,0.352,0.823,39.5,0.7189873417721517,21.7,4.8,8.1,2.5,0.5,2.8,0.42,0.346,0.742,39.4,0.8832487309644671,18.7,4.5,3.5,1.3,0.4,1.9,0.532,0.229,0.77,36.5,0.726027397260274,14.7,5.3,1.5,0.8,0.2,1.2,0.447,0.396,0.762,28.1,0.7580071174377224,10.2,9.7,1.1,0.7,1.2,1.2,0.621,0.0,0.612,27.4,0.791970802919708,8.2,5.0,2.7,0.8,0.6,1.5,0.432,0.279,0.75,24.0,0.6583333333333333,8.9,3.9,1.1,0.5,0.3,0.8,0.449,0.393,0.71,21.7,0.6405529953917051,5.6,2.8,0.6,0.9,0.5,0.6,0.415,0.353,0.661,16.9,0.5798816568047337
2007-08,HOU,1610612745,1,First Round Exit,0.615,95.7,44.2,21.7,7.5,5.4,14.7,0.447,0.338,0.73,3.0,32.0,20.0,102.4,99.2,3.1,93.1,0.5293333333333333,0.75,22.2,10.8,2.4,0.5,2.1,3.4,0.508,0.0,0.848,37.2,0.9301075268817204,8.7,5.0,1.8,1.1,1.2,1.0,0.43,0.384,0.714,35.8,0.46927374301675984,21.1,5.0,5.4,1.1,0.5,2.5,0.432,0.318,0.692,35.5,0.8619718309859156,12.0,3.3,5.5,1.3,0.2,2.1,0.398,0.333,0.663,34.3,0.5889212827988338,8.5,5.3,1.2,0.6,0.2,1.2,0.515,0.0,0.61,21.3,0.6854460093896714,2.8,5.7,1.1,1.0,0.5,0.8,0.514,0.0,0.273,20.5,0.5024390243902439,5.5,2.3,3.0,0.9,0.5,1.4,0.333,0.235,0.565,19.9,0.5427135678391961,7.7,1.6,1.8,0.5,0.1,0.9,0.423,0.356,0.841,19.4,0.5567010309278352
2007-08,IND,1610612754,0,Missed Playoffs,0.396,102.5,43.9,23.0,7.6,5.2,15.9,0.439,0.363,0.768,-2.6,21.0,32.0,101.8,104.0,-2.2,100.3,0.47026666666666667,0.875,17.8,5.8,1.9,1.1,1.1,2.2,0.442,0.393,0.855,35.0,0.7285714285714286,17.3,5.7,3.4,1.1,0.3,2.4,0.475,0.382,0.853,34.5,0.7362318840579711,11.9,3.6,8.4,1.7,0.3,3.3,0.38,0.284,0.72,33.2,0.680722891566265,15.3,7.3,2.5,0.5,2.2,2.5,0.443,0.0,0.754,31.3,0.8083067092651757,10.7,7.0,2.1,0.6,0.4,1.1,0.42,0.384,0.832,26.0,0.7576923076923077,6.4,8.5,1.8,0.7,0.2,0.8,0.542,0.0,0.628,23.7,0.7088607594936708,8.7,2.3,1.0,0.5,0.3,0.9,0.412,0.398,0.667,21.0,0.5666666666666667,8.0,2.4,1.9,1.0,0.2,1.5,0.441,0.25,0.686,20.1,0.5970149253731343
2007-08,LAC,1610612746,0,Missed Playoffs,0.34,94.2,40.3,21.1,7.0,5.1,14.5,0.439,0.339,0.79,-4.7,17.0,33.0,98.7,103.5,-4.8,95.1,0.5293333333333333,0.625,16.4,13.6,2.0,0.6,3.0,3.1,0.477,0.0,0.744,39.0,0.8333333333333334,21.6,5.8,2.5,1.2,0.1,3.0,0.475,0.376,0.832,35.6,0.7921348314606742,13.3,3.3,2.9,0.9,0.4,1.4,0.438,0.412,0.842,34.9,0.5558739255014327,12.9,5.0,2.9,0.6,0.3,1.6,0.426,0.313,0.758,31.7,0.6340694006309148,10.5,3.7,0.9,0.5,0.4,1.2,0.433,0.338,0.708,22.5,0.6577777777777778,4.1,1.7,4.1,1.4,0.1,1.0,0.374,0.0,0.867,21.6,0.4814814814814814,4.8,2.1,1.7,0.6,0.3,0.9,0.315,0.25,0.75,20.4,0.4215686274509804,4.3,2.4,1.2,0.6,0.5,0.4,0.381,0.438,0.735,20.3,0.4236453201970443
2007-08,LAL,1610612747,4,Finals Loss,0.673,107.1,44.2,23.8,8.2,5.0,15.1,0.477,0.372,0.756,6.3,35.0,17.0,108.6,102.2,6.4,98.5,0.5293333333333333,0.75,28.0,6.1,5.3,1.9,0.5,3.4,0.457,0.352,0.847,38.0,1.0105263157894737,13.2,9.9,3.4,0.8,0.6,2.1,0.484,0.262,0.7,36.9,0.6991869918699187,19.1,8.7,2.9,0.4,1.4,2.0,0.518,0.267,0.807,36.4,0.8379120879120879,13.1,10.2,1.7,0.3,2.1,1.5,0.636,0.0,0.695,28.8,0.8993055555555555,12.5,2.3,2.9,1.0,0.0,1.2,0.46,0.416,0.88,27.3,0.641025641025641,6.7,3.5,2.9,0.9,0.2,1.5,0.437,0.357,0.639,24.1,0.5269709543568464,9.2,2.3,2.8,1.0,0.1,1.3,0.47,0.381,0.647,20.8,0.6778846153846153,7.8,2.9,1.7,0.6,0.2,1.2,0.444,0.42,0.791,20.8,0.5769230769230769
2007-08,MEM,1610612763,0,Missed Playoffs,0.269,100.2,41.7,20.0,5.8,5.1,16.1,0.46,0.366,0.737,-4.9,14.0,38.0,102.7,108.0,-5.2,96.7,0.5293333333333333,0.5,19.9,6.2,1.8,1.5,0.8,2.2,0.469,0.39,0.782,37.5,0.7466666666666667,16.9,6.6,3.6,0.5,0.2,2.8,0.509,0.433,0.782,37.4,0.6684491978609626,8.8,2.5,4.6,0.9,0.0,1.6,0.446,0.263,0.729,26.3,0.5779467680608366,10.7,2.6,2.2,0.6,0.0,1.7,0.416,0.38,0.814,25.6,0.5625,8.5,3.4,3.6,0.9,0.3,1.7,0.393,0.25,0.733,25.1,0.597609561752988,6.8,5.9,1.0,0.4,1.9,1.8,0.434,0.0,0.5,24.8,0.5725806451612903,5.1,5.3,1.3,0.6,0.8,1.6,0.509,0.0,0.414,20.6,0.558252427184466,8.3,3.5,0.4,0.3,0.3,0.8,0.518,0.227,0.661,16.4,0.7317073170731709
2007-08,MIA,1610612748,0,Missed Playoffs,0.173,93.0,38.3,20.1,7.3,4.3,15.1,0.454,0.335,0.718,-7.6,9.0,43.0,98.5,106.1,-7.6,93.9,0.47026666666666667,0.5,24.6,4.5,7.0,1.9,0.7,4.4,0.461,0.264,0.764,38.4,0.8932291666666669,12.1,9.3,1.5,0.8,0.4,1.4,0.473,0.0,0.792,37.4,0.606951871657754,15.8,9.9,2.1,2.0,1.5,1.1,0.519,0.343,0.726,36.2,0.8342541436464088,13.2,4.0,2.9,1.0,0.1,2.3,0.424,0.351,0.795,35.1,0.5384615384615384,8.5,2.0,4.6,1.4,0.1,1.3,0.382,0.33,0.825,30.2,0.5066225165562914,8.3,5.3,1.4,0.7,0.9,0.7,0.491,0.4,0.813,25.8,0.616279069767442,8.4,3.4,0.4,0.4,0.3,1.1,0.504,0.333,0.629,20.6,0.5728155339805826,3.8,2.2,2.2,1.2,0.1,0.8,0.367,0.421,0.889,20.3,0.42857142857142844
2007-08,MIL,1610612749,0,Missed Playoffs,0.358,94.4,40.3,21.3,6.6,4.5,14.8,0.449,0.337,0.743,-6.5,19.0,34.0,101.1,108.0,-6.9,92.7,0.47026666666666667,0.625,22.8,4.7,3.8,1.1,0.2,2.5,0.437,0.367,0.852,37.9,0.7941952506596307,17.5,3.5,6.5,1.3,0.1,2.8,0.476,0.395,0.857,37.9,0.6886543535620053,13.4,8.9,2.4,0.7,1.8,2.1,0.511,0.0,0.568,34.0,0.738235294117647,9.6,5.7,0.9,0.6,1.0,1.4,0.436,0.286,0.831,27.0,0.6074074074074075,8.6,4.1,1.8,0.7,0.6,1.1,0.481,0.0,0.615,26.8,0.5485074626865671,6.6,2.5,3.2,0.7,0.0,1.1,0.36,0.295,0.841,23.7,0.5021097046413503,7.5,3.5,1.2,0.8,0.1,1.3,0.419,0.333,0.732,22.9,0.5152838427947598,9.8,5.3,0.9,0.2,0.4,1.4,0.442,0.269,0.759,20.7,0.7342995169082125
2007-08,MIN,1610612750,0,Missed Playoffs,0.196,93.3,42.3,19.1,7.6,3.7,15.4,0.437,0.331,0.725,-7.8,10.0,41.0,97.7,107.2,-9.5,94.9,0.5293333333333333,0.5,21.2,12.1,1.3,1.0,1.4,2.1,0.496,0.0,0.72,36.1,0.9667590027700829,9.5,2.3,6.0,1.0,0.2,1.8,0.393,0.255,0.758,32.2,0.5341614906832297,8.4,3.0,4.3,1.3,0.5,2.1,0.419,0.338,0.7,29.3,0.5255972696245734,11.6,5.5,1.4,0.7,0.1,1.3,0.45,0.331,0.819,28.3,0.6360424028268551,14.3,3.0,2.2,0.8,0.2,2.5,0.446,0.405,0.753,26.9,0.6691449814126395,5.4,3.7,1.4,0.9,0.4,1.2,0.354,0.194,0.727,22.8,0.4649122807017545,8.5,2.5,1.8,0.5,0.0,2.1,0.347,0.345,0.667,22.8,0.4912280701754386,9.8,4.8,0.5,0.5,0.2,1.2,0.56,0.0,0.674,20.9,0.6985645933014355
2007-08,BKN,1610612751,0,Missed Playoffs,0.434,93.6,42.4,23.9,6.4,4.7,15.5,0.436,0.332,0.724,-5.3,23.0,30.0,99.6,105.0,-5.4,93.4,0.47026666666666667,0.5,23.0,4.4,2.8,0.9,0.3,2.6,0.457,0.351,0.802,38.6,0.7461139896373056,20.5,5.6,5.1,1.0,0.4,2.4,0.445,0.329,0.799,38.4,0.7864583333333335,14.4,2.3,5.3,1.4,0.1,2.4,0.483,0.357,0.821,30.4,0.6940789473684211,7.8,6.8,0.6,0.6,0.7,1.0,0.53,0.0,0.392,24.0,0.6458333333333334,10.0,3.3,1.0,0.7,0.2,1.1,0.409,0.341,0.754,21.4,0.6588785046728972,7.5,5.5,0.4,0.5,1.9,1.2,0.548,0.0,0.622,21.1,0.6919431279620853,3.0,5.2,0.5,0.4,1.2,0.8,0.583,0.0,0.6,17.2,0.5523255813953487,6.6,3.5,0.6,0.3,0.9,1.0,0.536,0.0,0.642,14.9,0.7315436241610739
2007-08,NOP,1610612740,2,Second Round Exit,0.706,100.4,42.7,21.6,7.6,4.0,12.4,0.461,0.385,0.782,5.7,36.0,15.0,108.0,101.5,6.5,92.2,0.5293333333333333,0.75,20.5,4.0,10.9,2.6,0.0,2.7,0.476,0.342,0.874,37.5,0.9413333333333332,19.8,9.2,2.3,0.8,1.4,2.2,0.476,0.263,0.844,37.3,0.8391420911528151,12.1,12.5,1.0,0.6,1.0,1.8,0.606,0.0,0.609,34.8,0.7298850574712645,16.3,4.0,1.2,0.8,0.1,0.8,0.462,0.478,0.931,33.4,0.6467065868263474,8.7,3.0,1.2,0.8,0.1,0.6,0.401,0.379,0.806,25.3,0.5217391304347826,9.2,5.1,1.6,1.0,0.5,1.5,0.423,0.222,0.647,22.1,0.7194570135746605,8.2,1.3,2.5,0.7,0.1,1.1,0.411,0.327,0.875,18.4,0.6358695652173914,5.4,2.2,0.8,0.3,0.4,0.2,0.359,0.331,0.852,18.4,0.4836956521739132
